Epoch	ERROR1	
00007480	0.561298	
00007481	0.561261	
00007482	0.561223	
00007483	0.561186	
00007484	0.561149	
00007485	0.561111	
00007486	0.561074	
00007487	0.561036	
00007488	0.560999	
00007489	0.560962	
00007490	0.560924	
00007491	0.560887	
00007492	0.560849	
00007493	0.560812	
00007494	0.560775	
00007495	0.560737	
00007496	0.560700	
00007497	0.560663	
00007498	0.560625	
00007499	0.560588	
00007500	0.560551	
00007501	0.560514	
00007502	0.560476	
00007503	0.560439	
00007504	0.560402	
00007505	0.560364	
00007506	0.560327	
00007507	0.560290	
00007508	0.560253	
00007509	0.560215	
00007510	0.560178	
00007511	0.560141	
00007512	0.560104	
00007513	0.560067	
00007514	0.560029	
00007515	0.559992	
00007516	0.559955	
00007517	0.559918	
00007518	0.559881	
00007519	0.559843	
00007520	0.559806	
00007521	0.559769	
00007522	0.559732	
00007523	0.559695	
00007524	0.559658	
00007525	0.559621	
00007526	0.559583	
00007527	0.559546	
00007528	0.559509	
00007529	0.559472	
00007530	0.559435	
00007531	0.559398	
00007532	0.559361	
00007533	0.559324	
00007534	0.559287	
00007535	0.559250	
00007536	0.559213	
00007537	0.559176	
00007538	0.559139	
00007539	0.559102	
00007540	0.559065	
00007541	0.559028	
00007542	0.558991	
00007543	0.558954	
00007544	0.558917	
00007545	0.558880	
00007546	0.558843	
00007547	0.558806	
00007548	0.558769	
00007549	0.558732	
00007550	0.558695	
00007551	0.558658	
00007552	0.558621	
00007553	0.558584	
00007554	0.558547	
00007555	0.558510	
00007556	0.558474	
00007557	0.558437	
00007558	0.558400	
00007559	0.558363	
00007560	0.558326	
00007561	0.558289	
00007562	0.558252	
00007563	0.558215	
00007564	0.558179	
00007565	0.558142	
00007566	0.558105	
00007567	0.558068	
00007568	0.558031	
00007569	0.557995	
00007570	0.557958	
00007571	0.557921	
00007572	0.557884	
00007573	0.557847	
00007574	0.557811	
00007575	0.557774	
00007576	0.557737	
00007577	0.557700	
00007578	0.557664	
00007579	0.557627	
00007580	0.557590	
00007581	0.557554	
00007582	0.557517	
00007583	0.557480	
00007584	0.557443	
00007585	0.557407	
00007586	0.557370	
00007587	0.557333	
00007588	0.557297	
00007589	0.557260	
00007590	0.557224	
00007591	0.557187	
00007592	0.557150	
00007593	0.557114	
00007594	0.557077	
00007595	0.557040	
00007596	0.557004	
00007597	0.556967	
00007598	0.556931	
00007599	0.556894	
00007600	0.556857	
00007601	0.556821	
00007602	0.556784	
00007603	0.556748	
00007604	0.556711	
00007605	0.556675	
00007606	0.556638	
00007607	0.556602	
00007608	0.556565	
00007609	0.556529	
00007610	0.556492	
00007611	0.556456	
00007612	0.556419	
00007613	0.556383	
00007614	0.556346	
00007615	0.556310	
00007616	0.556273	
00007617	0.556237	
00007618	0.556200	
00007619	0.556164	
00007620	0.556128	
00007621	0.556091	
00007622	0.556055	
00007623	0.556018	
00007624	0.555982	
00007625	0.555945	
00007626	0.555909	
00007627	0.555873	
00007628	0.555836	
00007629	0.555800	
00007630	0.555764	
00007631	0.555727	
00007632	0.555691	
00007633	0.555655	
00007634	0.555618	
00007635	0.555582	
00007636	0.555546	
00007637	0.555509	
00007638	0.555473	
00007639	0.555437	
00007640	0.555400	
00007641	0.555364	
00007642	0.555328	
00007643	0.555292	
00007644	0.555255	
00007645	0.555219	
00007646	0.555183	
00007647	0.555147	
00007648	0.555110	
00007649	0.555074	
00007650	0.555038	
00007651	0.555002	
00007652	0.554966	
00007653	0.554929	
00007654	0.554893	
00007655	0.554857	
00007656	0.554821	
00007657	0.554785	
00007658	0.554748	
00007659	0.554712	
00007660	0.554676	
00007661	0.554640	
00007662	0.554604	
00007663	0.554568	
00007664	0.554532	
00007665	0.554496	
00007666	0.554459	
00007667	0.554423	
00007668	0.554387	
00007669	0.554351	
00007670	0.554315	
00007671	0.554279	
00007672	0.554243	
00007673	0.554207	
00007674	0.554171	
00007675	0.554135	
00007676	0.554099	
00007677	0.554063	
00007678	0.554027	
00007679	0.553991	
00007680	0.553955	
00007681	0.553919	
00007682	0.553883	
00007683	0.553847	
00007684	0.553811	
00007685	0.553775	
00007686	0.553739	
00007687	0.553703	
00007688	0.553667	
00007689	0.553631	
00007690	0.553595	
00007691	0.553559	
00007692	0.553523	
00007693	0.553487	
00007694	0.553451	
00007695	0.553416	
00007696	0.553380	
00007697	0.553344	
00007698	0.553308	
00007699	0.553272	
00007700	0.553236	
00007701	0.553200	
00007702	0.553164	
00007703	0.553129	
00007704	0.553093	
00007705	0.553057	
00007706	0.553021	
00007707	0.552985	
00007708	0.552950	
00007709	0.552914	
00007710	0.552878	
00007711	0.552842	
00007712	0.552806	
00007713	0.552771	
00007714	0.552735	
00007715	0.552699	
00007716	0.552663	
00007717	0.552628	
00007718	0.552592	
00007719	0.552556	
00007720	0.552520	
00007721	0.552485	
00007722	0.552449	
00007723	0.552413	
00007724	0.552378	
00007725	0.552342	
00007726	0.552306	
00007727	0.552271	
00007728	0.552235	
00007729	0.552199	
00007730	0.552164	
00007731	0.552128	
00007732	0.552092	
00007733	0.552057	
00007734	0.552021	
00007735	0.551985	
00007736	0.551950	
00007737	0.551914	
00007738	0.551879	
00007739	0.551843	
00007740	0.551807	
00007741	0.551772	
00007742	0.551736	
00007743	0.551701	
00007744	0.551665	
00007745	0.551630	
00007746	0.551594	
00007747	0.551558	
00007748	0.551523	
00007749	0.551487	
00007750	0.551452	
00007751	0.551416	
00007752	0.551381	
00007753	0.551345	
00007754	0.551310	
00007755	0.551274	
00007756	0.551239	
00007757	0.551203	
00007758	0.551168	
00007759	0.551133	
00007760	0.551097	
00007761	0.551062	
00007762	0.551026	
00007763	0.550991	
00007764	0.550955	
00007765	0.550920	
00007766	0.550885	
00007767	0.550849	
00007768	0.550814	
00007769	0.550778	
00007770	0.550743	
00007771	0.550708	
00007772	0.550672	
00007773	0.550637	
00007774	0.550602	
00007775	0.550566	
00007776	0.550531	
00007777	0.550495	
00007778	0.550460	
00007779	0.550425	
00007780	0.550390	
00007781	0.550354	
00007782	0.550319	
00007783	0.550284	
00007784	0.550248	
00007785	0.550213	
00007786	0.550178	
00007787	0.550143	
00007788	0.550107	
00007789	0.550072	
00007790	0.550037	
00007791	0.550002	
00007792	0.549966	
00007793	0.549931	
00007794	0.549896	
00007795	0.549861	
00007796	0.549825	
00007797	0.549790	
00007798	0.549755	
00007799	0.549720	
00007800	0.549685	
00007801	0.549650	
00007802	0.549614	
00007803	0.549579	
00007804	0.549544	
00007805	0.549509	
00007806	0.549474	
00007807	0.549439	
00007808	0.549404	
00007809	0.549368	
00007810	0.549333	
00007811	0.549298	
00007812	0.549263	
00007813	0.549228	
00007814	0.549193	
00007815	0.549158	
00007816	0.549123	
00007817	0.549088	
00007818	0.549053	
00007819	0.549018	
00007820	0.548983	
00007821	0.548948	
00007822	0.548913	
00007823	0.548878	
00007824	0.548842	
00007825	0.548807	
00007826	0.548772	
00007827	0.548737	
00007828	0.548702	
00007829	0.548668	
00007830	0.548633	
00007831	0.548598	
00007832	0.548563	
00007833	0.548528	
00007834	0.548493	
00007835	0.548458	
00007836	0.548423	
00007837	0.548388	
00007838	0.548353	
00007839	0.548318	
00007840	0.548283	
00007841	0.548248	
00007842	0.548213	
00007843	0.548178	
00007844	0.548144	
00007845	0.548109	
00007846	0.548074	
00007847	0.548039	
00007848	0.548004	
00007849	0.547969	
00007850	0.547934	
00007851	0.547900	
00007852	0.547865	
00007853	0.547830	
00007854	0.547795	
00007855	0.547760	
00007856	0.547726	
00007857	0.547691	
00007858	0.547656	
00007859	0.547621	
00007860	0.547586	
00007861	0.547552	
00007862	0.547517	
00007863	0.547482	
00007864	0.547447	
00007865	0.547413	
00007866	0.547378	
00007867	0.547343	
00007868	0.547308	
00007869	0.547274	
00007870	0.547239	
00007871	0.547204	
00007872	0.547170	
00007873	0.547135	
00007874	0.547100	
00007875	0.547066	
00007876	0.547031	
00007877	0.546996	
00007878	0.546962	
00007879	0.546927	
00007880	0.546892	
00007881	0.546858	
00007882	0.546823	
00007883	0.546788	
00007884	0.546754	
00007885	0.546719	
00007886	0.546685	
00007887	0.546650	
00007888	0.546615	
00007889	0.546581	
00007890	0.546546	
00007891	0.546512	
00007892	0.546477	
00007893	0.546443	
00007894	0.546408	
00007895	0.546373	
00007896	0.546339	
00007897	0.546304	
00007898	0.546270	
00007899	0.546235	
00007900	0.546201	
00007901	0.546166	
00007902	0.546132	
00007903	0.546097	
00007904	0.546063	
00007905	0.546028	
00007906	0.545994	
00007907	0.545959	
00007908	0.545925	
00007909	0.545890	
00007910	0.545856	
00007911	0.545822	
00007912	0.545787	
00007913	0.545753	
00007914	0.545718	
00007915	0.545684	
00007916	0.545649	
00007917	0.545615	
00007918	0.545581	
00007919	0.545546	
00007920	0.545512	
00007921	0.545478	
00007922	0.545443	
00007923	0.545409	
00007924	0.545374	
00007925	0.545340	
00007926	0.545306	
00007927	0.545271	
00007928	0.545237	
00007929	0.545203	
00007930	0.545168	
00007931	0.545134	
00007932	0.545100	
00007933	0.545066	
00007934	0.545031	
00007935	0.544997	
00007936	0.544963	
00007937	0.544928	
00007938	0.544894	
00007939	0.544860	
00007940	0.544826	
00007941	0.544791	
00007942	0.544757	
00007943	0.544723	
00007944	0.544689	
00007945	0.544654	
00007946	0.544620	
00007947	0.544586	
00007948	0.544552	
00007949	0.544518	
00007950	0.544483	
00007951	0.544449	
00007952	0.544415	
00007953	0.544381	
00007954	0.544347	
00007955	0.544313	
00007956	0.544278	
00007957	0.544244	
00007958	0.544210	
00007959	0.544176	
00007960	0.544142	
00007961	0.544108	
00007962	0.544074	
00007963	0.544040	
00007964	0.544006	
00007965	0.543971	
00007966	0.543937	
00007967	0.543903	
00007968	0.543869	
00007969	0.543835	
00007970	0.543801	
00007971	0.543767	
00007972	0.543733	
00007973	0.543699	
00007974	0.543665	
00007975	0.543631	
00007976	0.543597	
00007977	0.543563	
00007978	0.543529	
00007979	0.543495	
00007980	0.543461	
00007981	0.543427	
00007982	0.543393	
00007983	0.543359	
00007984	0.543325	
00007985	0.543291	
00007986	0.543257	
00007987	0.543223	
00007988	0.543189	
00007989	0.543155	
00007990	0.543121	
00007991	0.543087	
00007992	0.543053	
00007993	0.543020	
00007994	0.542986	
00007995	0.542952	
00007996	0.542918	
00007997	0.542884	
00007998	0.542850	
00007999	0.542816	
00008000	0.542782	
00008001	0.542748	
00008002	0.542715	
00008003	0.542681	
00008004	0.542647	
00008005	0.542613	
00008006	0.542579	
00008007	0.542545	
00008008	0.542512	
00008009	0.542478	
00008010	0.542444	
00008011	0.542410	
00008012	0.542376	
00008013	0.542343	
00008014	0.542309	
00008015	0.542275	
00008016	0.542241	
00008017	0.542208	
00008018	0.542174	
00008019	0.542140	
00008020	0.542106	
00008021	0.542073	
00008022	0.542039	
00008023	0.542005	
00008024	0.541971	
00008025	0.541938	
00008026	0.541904	
00008027	0.541870	
00008028	0.541837	
00008029	0.541803	
00008030	0.541769	
00008031	0.541736	
00008032	0.541702	
00008033	0.541668	
00008034	0.541635	
00008035	0.541601	
00008036	0.541567	
00008037	0.541534	
00008038	0.541500	
00008039	0.541466	
00008040	0.541433	
00008041	0.541399	
00008042	0.541366	
00008043	0.541332	
00008044	0.541298	
00008045	0.541265	
00008046	0.541231	
00008047	0.541198	
00008048	0.541164	
00008049	0.541131	
00008050	0.541097	
00008051	0.541063	
00008052	0.541030	
00008053	0.540996	
00008054	0.540963	
00008055	0.540929	
00008056	0.540896	
00008057	0.540862	
00008058	0.540829	
00008059	0.540795	
00008060	0.540762	
00008061	0.540728	
00008062	0.540695	
00008063	0.540661	
00008064	0.540628	
00008065	0.540594	
00008066	0.540561	
00008067	0.540528	
00008068	0.540494	
00008069	0.540461	
00008070	0.540427	
00008071	0.540394	
00008072	0.540360	
00008073	0.540327	
00008074	0.540294	
00008075	0.540260	
00008076	0.540227	
00008077	0.540193	
00008078	0.540160	
00008079	0.540127	
00008080	0.540093	
00008081	0.540060	
00008082	0.540027	
00008083	0.539993	
00008084	0.539960	
00008085	0.539927	
00008086	0.539893	
00008087	0.539860	
00008088	0.539827	
00008089	0.539793	
00008090	0.539760	
00008091	0.539727	
00008092	0.539693	
00008093	0.539660	
00008094	0.539627	
00008095	0.539594	
00008096	0.539560	
00008097	0.539527	
00008098	0.539494	
00008099	0.539460	
00008100	0.539427	
00008101	0.539394	
00008102	0.539361	
00008103	0.539328	
00008104	0.539294	
00008105	0.539261	
00008106	0.539228	
00008107	0.539195	
00008108	0.539162	
00008109	0.539128	
00008110	0.539095	
00008111	0.539062	
00008112	0.539029	
00008113	0.538996	
00008114	0.538962	
00008115	0.538929	
00008116	0.538896	
00008117	0.538863	
00008118	0.538830	
00008119	0.538797	
00008120	0.538764	
00008121	0.538731	
00008122	0.538697	
00008123	0.538664	
00008124	0.538631	
00008125	0.538598	
00008126	0.538565	
00008127	0.538532	
00008128	0.538499	
00008129	0.538466	
00008130	0.538433	
00008131	0.538400	
00008132	0.538367	
00008133	0.538334	
00008134	0.538301	
00008135	0.538268	
00008136	0.538235	
00008137	0.538202	
00008138	0.538169	
00008139	0.538136	
00008140	0.538103	
00008141	0.538070	
00008142	0.538037	
00008143	0.538004	
00008144	0.537971	
00008145	0.537938	
00008146	0.537905	
00008147	0.537872	
00008148	0.537839	
00008149	0.537806	
00008150	0.537773	
00008151	0.537740	
00008152	0.537707	
00008153	0.537674	
00008154	0.537641	
00008155	0.537608	
00008156	0.537575	
00008157	0.537542	
00008158	0.537510	
00008159	0.537477	
00008160	0.537444	
00008161	0.537411	
00008162	0.537378	
00008163	0.537345	
00008164	0.537312	
00008165	0.537280	
00008166	0.537247	
00008167	0.537214	
00008168	0.537181	
00008169	0.537148	
00008170	0.537115	
00008171	0.537083	
00008172	0.537050	
00008173	0.537017	
00008174	0.536984	
00008175	0.536951	
00008176	0.536919	
00008177	0.536886	
00008178	0.536853	
00008179	0.536820	
00008180	0.536788	
00008181	0.536755	
00008182	0.536722	
00008183	0.536689	
00008184	0.536657	
00008185	0.536624	
00008186	0.536591	
00008187	0.536558	
00008188	0.536526	
00008189	0.536493	
00008190	0.536460	
00008191	0.536428	
00008192	0.536395	
00008193	0.536362	
00008194	0.536330	
00008195	0.536297	
00008196	0.536264	
00008197	0.536232	
00008198	0.536199	
00008199	0.536166	
00008200	0.536134	
00008201	0.536101	
00008202	0.536068	
00008203	0.536036	
00008204	0.536003	
00008205	0.535971	
00008206	0.535938	
00008207	0.535905	
00008208	0.535873	
00008209	0.535840	
00008210	0.535808	
00008211	0.535775	
00008212	0.535742	
00008213	0.535710	
00008214	0.535677	
00008215	0.535645	
00008216	0.535612	
00008217	0.535580	
00008218	0.535547	
00008219	0.535515	
00008220	0.535482	
00008221	0.535450	
00008222	0.535417	
00008223	0.535385	
00008224	0.535352	
00008225	0.535320	
00008226	0.535287	
00008227	0.535255	
00008228	0.535222	
00008229	0.535190	
00008230	0.535157	
00008231	0.535125	
00008232	0.535092	
00008233	0.535060	
00008234	0.535028	
00008235	0.534995	
00008236	0.534963	
00008237	0.534930	
00008238	0.534898	
00008239	0.534865	
00008240	0.534833	
00008241	0.534801	
00008242	0.534768	
00008243	0.534736	
00008244	0.534703	
00008245	0.534671	
00008246	0.534639	
00008247	0.534606	
00008248	0.534574	
00008249	0.534542	
00008250	0.534509	
00008251	0.534477	
00008252	0.534445	
00008253	0.534412	
00008254	0.534380	
00008255	0.534348	
00008256	0.534315	
00008257	0.534283	
00008258	0.534251	
00008259	0.534219	
00008260	0.534186	
00008261	0.534154	
00008262	0.534122	
00008263	0.534089	
00008264	0.534057	
00008265	0.534025	
00008266	0.533993	
00008267	0.533960	
00008268	0.533928	
00008269	0.533896	
00008270	0.533864	
00008271	0.533832	
00008272	0.533799	
00008273	0.533767	
00008274	0.533735	
00008275	0.533703	
00008276	0.533671	
00008277	0.533638	
00008278	0.533606	
00008279	0.533574	
00008280	0.533542	
00008281	0.533510	
00008282	0.533477	
00008283	0.533445	
00008284	0.533413	
00008285	0.533381	
00008286	0.533349	
00008287	0.533317	
00008288	0.533285	
00008289	0.533253	
00008290	0.533220	
00008291	0.533188	
00008292	0.533156	
00008293	0.533124	
00008294	0.533092	
00008295	0.533060	
00008296	0.533028	
00008297	0.532996	
00008298	0.532964	
00008299	0.532932	
00008300	0.532900	
00008301	0.532868	
00008302	0.532836	
00008303	0.532804	
00008304	0.532772	
00008305	0.532740	
00008306	0.532708	
00008307	0.532676	
00008308	0.532644	
00008309	0.532612	
00008310	0.532580	
00008311	0.532548	
00008312	0.532516	
00008313	0.532484	
00008314	0.532452	
00008315	0.532420	
00008316	0.532388	
00008317	0.532356	
00008318	0.532324	
00008319	0.532292	
00008320	0.532260	
00008321	0.532228	
00008322	0.532196	
00008323	0.532164	
00008324	0.532132	
00008325	0.532100	
00008326	0.532068	
00008327	0.532037	
00008328	0.532005	
00008329	0.531973	
00008330	0.531941	
00008331	0.531909	
00008332	0.531877	
00008333	0.531845	
00008334	0.531813	
00008335	0.531782	
00008336	0.531750	
00008337	0.531718	
00008338	0.531686	
00008339	0.531654	
00008340	0.531622	
00008341	0.531591	
00008342	0.531559	
00008343	0.531527	
00008344	0.531495	
00008345	0.531463	
00008346	0.531432	
00008347	0.531400	
00008348	0.531368	
00008349	0.531336	
00008350	0.531305	
00008351	0.531273	
00008352	0.531241	
00008353	0.531209	
00008354	0.531178	
00008355	0.531146	
00008356	0.531114	
00008357	0.531082	
00008358	0.531051	
00008359	0.531019	
00008360	0.530987	
00008361	0.530956	
00008362	0.530924	
00008363	0.530892	
00008364	0.530860	
00008365	0.530829	
00008366	0.530797	
00008367	0.530765	
00008368	0.530734	
00008369	0.530702	
00008370	0.530670	
00008371	0.530639	
00008372	0.530607	
00008373	0.530576	
00008374	0.530544	
00008375	0.530512	
00008376	0.530481	
00008377	0.530449	
00008378	0.530417	
00008379	0.530386	
00008380	0.530354	
00008381	0.530323	
00008382	0.530291	
00008383	0.530260	
00008384	0.530228	
00008385	0.530196	
00008386	0.530165	
00008387	0.530133	
00008388	0.530102	
00008389	0.530070	
00008390	0.530039	
00008391	0.530007	
00008392	0.529976	
00008393	0.529944	
00008394	0.529913	
00008395	0.529881	
00008396	0.529850	
00008397	0.529818	
00008398	0.529787	
00008399	0.529755	
00008400	0.529724	
00008401	0.529692	
00008402	0.529661	
00008403	0.529629	
00008404	0.529598	
00008405	0.529566	
00008406	0.529535	
00008407	0.529503	
00008408	0.529472	
00008409	0.529441	
00008410	0.529409	
00008411	0.529378	
00008412	0.529346	
00008413	0.529315	
00008414	0.529283	
00008415	0.529252	
00008416	0.529221	
00008417	0.529189	
00008418	0.529158	
00008419	0.529127	
00008420	0.529095	
00008421	0.529064	
00008422	0.529032	
00008423	0.529001	
00008424	0.528970	
00008425	0.528938	
00008426	0.528907	
00008427	0.528876	
00008428	0.528844	
00008429	0.528813	
00008430	0.528782	
00008431	0.528750	
00008432	0.528719	
00008433	0.528688	
00008434	0.528657	
00008435	0.528625	
00008436	0.528594	
00008437	0.528563	
00008438	0.528531	
00008439	0.528500	
00008440	0.528469	
00008441	0.528438	
00008442	0.528406	
00008443	0.528375	
00008444	0.528344	
00008445	0.528313	
00008446	0.528282	
00008447	0.528250	
00008448	0.528219	
00008449	0.528188	
00008450	0.528157	
00008451	0.528126	
00008452	0.528094	
00008453	0.528063	
00008454	0.528032	
00008455	0.528001	
00008456	0.527970	
00008457	0.527938	
00008458	0.527907	
00008459	0.527876	
00008460	0.527845	
00008461	0.527814	
00008462	0.527783	
00008463	0.527752	
00008464	0.527720	
00008465	0.527689	
00008466	0.527658	
00008467	0.527627	
00008468	0.527596	
00008469	0.527565	
00008470	0.527534	
00008471	0.527503	
00008472	0.527472	
00008473	0.527441	
00008474	0.527410	
00008475	0.527378	
00008476	0.527347	
00008477	0.527316	
00008478	0.527285	
00008479	0.527254	
00008480	0.527223	
00008481	0.527192	
00008482	0.527161	
00008483	0.527130	
00008484	0.527099	
00008485	0.527068	
00008486	0.527037	
00008487	0.527006	
00008488	0.526975	
00008489	0.526944	
00008490	0.526913	
00008491	0.526882	
00008492	0.526851	
00008493	0.526820	
00008494	0.526789	
00008495	0.526758	
00008496	0.526727	
00008497	0.526696	
00008498	0.526666	
00008499	0.526635	
00008500	0.526604	
00008501	0.526573	
00008502	0.526542	
00008503	0.526511	
00008504	0.526480	
00008505	0.526449	
00008506	0.526418	
00008507	0.526387	
00008508	0.526356	
00008509	0.526326	
00008510	0.526295	
00008511	0.526264	
00008512	0.526233	
00008513	0.526202	
00008514	0.526171	
00008515	0.526140	
00008516	0.526110	
00008517	0.526079	
00008518	0.526048	
00008519	0.526017	
00008520	0.525986	
00008521	0.525955	
00008522	0.525925	
00008523	0.525894	
00008524	0.525863	
00008525	0.525832	
00008526	0.525801	
00008527	0.525771	
00008528	0.525740	
00008529	0.525709	
00008530	0.525678	
00008531	0.525648	
00008532	0.525617	
00008533	0.525586	
00008534	0.525555	
00008535	0.525525	
00008536	0.525494	
00008537	0.525463	
00008538	0.525432	
00008539	0.525402	
00008540	0.525371	
00008541	0.525340	
00008542	0.525310	
00008543	0.525279	
00008544	0.525248	
00008545	0.525218	
00008546	0.525187	
00008547	0.525156	
00008548	0.525126	
00008549	0.525095	
00008550	0.525064	
00008551	0.525034	
00008552	0.525003	
00008553	0.524972	
00008554	0.524942	
00008555	0.524911	
00008556	0.524880	
00008557	0.524850	
00008558	0.524819	
00008559	0.524789	
00008560	0.524758	
00008561	0.524727	
00008562	0.524697	
00008563	0.524666	
00008564	0.524636	
00008565	0.524605	
00008566	0.524574	
00008567	0.524544	
00008568	0.524513	
00008569	0.524483	
00008570	0.524452	
00008571	0.524422	
00008572	0.524391	
00008573	0.524361	
00008574	0.524330	
00008575	0.524300	
00008576	0.524269	
00008577	0.524239	
00008578	0.524208	
00008579	0.524177	
00008580	0.524147	
00008581	0.524117	
00008582	0.524086	
00008583	0.524056	
00008584	0.524025	
00008585	0.523995	
00008586	0.523964	
00008587	0.523934	
00008588	0.523903	
00008589	0.523873	
00008590	0.523842	
00008591	0.523812	
00008592	0.523781	
00008593	0.523751	
00008594	0.523721	
00008595	0.523690	
00008596	0.523660	
00008597	0.523629	
00008598	0.523599	
00008599	0.523569	
00008600	0.523538	
00008601	0.523508	
00008602	0.523477	
00008603	0.523447	
00008604	0.523417	
00008605	0.523386	
00008606	0.523356	
00008607	0.523326	
00008608	0.523295	
00008609	0.523265	
00008610	0.523235	
00008611	0.523204	
00008612	0.523174	
00008613	0.523144	
00008614	0.523113	
00008615	0.523083	
00008616	0.523053	
00008617	0.523022	
00008618	0.522992	
00008619	0.522962	
00008620	0.522932	
00008621	0.522901	
00008622	0.522871	
00008623	0.522841	
00008624	0.522810	
00008625	0.522780	
00008626	0.522750	
00008627	0.522720	
00008628	0.522689	
00008629	0.522659	
00008630	0.522629	
00008631	0.522599	
00008632	0.522569	
00008633	0.522538	
00008634	0.522508	
00008635	0.522478	
00008636	0.522448	
00008637	0.522417	
00008638	0.522387	
00008639	0.522357	
00008640	0.522327	
00008641	0.522297	
00008642	0.522267	
00008643	0.522236	
00008644	0.522206	
00008645	0.522176	
00008646	0.522146	
00008647	0.522116	
00008648	0.522086	
00008649	0.522056	
00008650	0.522025	
00008651	0.521995	
00008652	0.521965	
00008653	0.521935	
00008654	0.521905	
00008655	0.521875	
00008656	0.521845	
00008657	0.521815	
00008658	0.521785	
00008659	0.521755	
00008660	0.521724	
00008661	0.521694	
00008662	0.521664	
00008663	0.521634	
00008664	0.521604	
00008665	0.521574	
00008666	0.521544	
00008667	0.521514	
00008668	0.521484	
00008669	0.521454	
00008670	0.521424	
00008671	0.521394	
00008672	0.521364	
00008673	0.521334	
00008674	0.521304	
00008675	0.521274	
00008676	0.521244	
00008677	0.521214	
00008678	0.521184	
00008679	0.521154	
00008680	0.521124	
00008681	0.521094	
00008682	0.521064	
00008683	0.521034	
00008684	0.521004	
00008685	0.520974	
00008686	0.520944	
00008687	0.520914	
00008688	0.520884	
00008689	0.520855	
00008690	0.520825	
00008691	0.520795	
00008692	0.520765	
00008693	0.520735	
00008694	0.520705	
00008695	0.520675	
00008696	0.520645	
00008697	0.520615	
00008698	0.520585	
00008699	0.520556	
00008700	0.520526	
00008701	0.520496	
00008702	0.520466	
00008703	0.520436	
00008704	0.520406	
00008705	0.520376	
00008706	0.520347	
00008707	0.520317	
00008708	0.520287	
00008709	0.520257	
00008710	0.520227	
00008711	0.520197	
00008712	0.520168	
00008713	0.520138	
00008714	0.520108	
00008715	0.520078	
00008716	0.520048	
00008717	0.520019	
00008718	0.519989	
00008719	0.519959	
00008720	0.519929	
00008721	0.519900	
00008722	0.519870	
00008723	0.519840	
00008724	0.519810	
00008725	0.519781	
00008726	0.519751	
00008727	0.519721	
00008728	0.519691	
00008729	0.519662	
00008730	0.519632	
00008731	0.519602	
00008732	0.519573	
00008733	0.519543	
00008734	0.519513	
00008735	0.519484	
00008736	0.519454	
00008737	0.519424	
00008738	0.519395	
00008739	0.519365	
00008740	0.519335	
00008741	0.519306	
00008742	0.519276	
00008743	0.519246	
00008744	0.519217	
00008745	0.519187	
00008746	0.519157	
00008747	0.519128	
00008748	0.519098	
00008749	0.519068	
00008750	0.519039	
00008751	0.519009	
00008752	0.518980	
00008753	0.518950	
00008754	0.518920	
00008755	0.518891	
00008756	0.518861	
00008757	0.518832	
00008758	0.518802	
00008759	0.518773	
00008760	0.518743	
00008761	0.518713	
00008762	0.518684	
00008763	0.518654	
00008764	0.518625	
00008765	0.518595	
00008766	0.518566	
00008767	0.518536	
00008768	0.518507	
00008769	0.518477	
00008770	0.518448	
00008771	0.518418	
00008772	0.518389	
00008773	0.518359	
00008774	0.518330	
00008775	0.518300	
00008776	0.518271	
00008777	0.518241	
00008778	0.518212	
00008779	0.518182	
00008780	0.518153	
00008781	0.518123	
00008782	0.518094	
00008783	0.518064	
00008784	0.518035	
00008785	0.518006	
00008786	0.517976	
00008787	0.517947	
00008788	0.517917	
00008789	0.517888	
00008790	0.517858	
00008791	0.517829	
00008792	0.517800	
00008793	0.517770	
00008794	0.517741	
00008795	0.517711	
00008796	0.517682	
00008797	0.517653	
00008798	0.517623	
00008799	0.517594	
00008800	0.517565	
00008801	0.517535	
00008802	0.517506	
00008803	0.517477	
00008804	0.517447	
00008805	0.517418	
00008806	0.517389	
00008807	0.517359	
00008808	0.517330	
00008809	0.517301	
00008810	0.517271	
00008811	0.517242	
00008812	0.517213	
00008813	0.517183	
00008814	0.517154	
00008815	0.517125	
00008816	0.517096	
00008817	0.517066	
00008818	0.517037	
00008819	0.517008	
00008820	0.516978	
00008821	0.516949	
00008822	0.516920	
00008823	0.516891	
00008824	0.516861	
00008825	0.516832	
00008826	0.516803	
00008827	0.516774	
00008828	0.516745	
00008829	0.516715	
00008830	0.516686	
00008831	0.516657	
00008832	0.516628	
00008833	0.516598	
00008834	0.516569	
00008835	0.516540	
00008836	0.516511	
00008837	0.516482	
00008838	0.516453	
00008839	0.516423	
00008840	0.516394	
00008841	0.516365	
00008842	0.516336	
00008843	0.516307	
00008844	0.516278	
00008845	0.516249	
00008846	0.516219	
00008847	0.516190	
00008848	0.516161	
00008849	0.516132	
00008850	0.516103	
00008851	0.516074	
00008852	0.516045	
00008853	0.516016	
00008854	0.515987	
00008855	0.515957	
00008856	0.515928	
00008857	0.515899	
00008858	0.515870	
00008859	0.515841	
00008860	0.515812	
00008861	0.515783	
00008862	0.515754	
00008863	0.515725	
00008864	0.515696	
00008865	0.515667	
00008866	0.515638	
00008867	0.515609	
00008868	0.515580	
00008869	0.515551	
00008870	0.515522	
00008871	0.515493	
00008872	0.515464	
00008873	0.515435	
00008874	0.515406	
00008875	0.515377	
00008876	0.515348	
00008877	0.515319	
